# USINE V4.0
# File generated 12-05-2022 05:02:49
# Model1DKisoVc
# B/O
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
1.36153e+04    2.46404e-02    
1.38468e+04    2.45115e-02    
1.40821e+04    2.43833e-02    
1.43215e+04    2.42557e-02    
1.45650e+04    2.41287e-02    
1.48126e+04    2.40024e-02    
1.50644e+04    2.38768e-02    
1.53205e+04    2.37518e-02    
1.55810e+04    2.36274e-02    
1.58459e+04    2.35037e-02    
1.61152e+04    2.33805e-02    
1.63892e+04    2.32581e-02    
1.66678e+04    2.31362e-02    
1.69512e+04    2.30149e-02    
1.72393e+04    2.28943e-02    
1.75324e+04    2.27743e-02    
1.78305e+04    2.26549e-02    
1.81336e+04    2.25361e-02    
1.84418e+04    2.24180e-02    
1.87554e+04    2.23004e-02    
1.90742e+04    2.21834e-02    
1.93985e+04    2.20670e-02    
1.97282e+04    2.19512e-02    
2.00636e+04    2.18361e-02    
2.04047e+04    2.17215e-02    
2.07516e+04    2.16074e-02    
2.11043e+04    2.14940e-02    
2.14631e+04    2.13812e-02    
2.18280e+04    2.12689e-02    
2.21991e+04    2.11572e-02    
2.25765e+04    2.10461e-02    
2.29603e+04    2.09355e-02    
2.33506e+04    2.08255e-02    
2.37475e+04    2.07161e-02    
2.41512e+04    2.06072e-02    
2.45618e+04    2.04989e-02    
2.49794e+04    2.03912e-02    
2.54040e+04    2.02840e-02    
2.58359e+04    2.01773e-02    
2.62751e+04    2.00712e-02    
2.67218e+04    1.99657e-02    
2.71760e+04    1.98607e-02    
2.76380e+04    1.97562e-02    
2.81079e+04    1.96523e-02    
2.85857e+04    1.95489e-02    
2.90717e+04    1.94460e-02    
2.95659e+04    1.93437e-02    
3.00685e+04    1.92419e-02    
3.05797e+04    1.91406e-02    
3.10995e+04    1.90398e-02    
3.16282e+04    1.89396e-02    
3.21659e+04    1.88398e-02    
3.27127e+04    1.87406e-02    
3.32688e+04    1.86419e-02    
3.38344e+04    1.85437e-02    
3.44096e+04    1.84460e-02    
3.49946e+04    1.83488e-02    
3.55895e+04    1.82521e-02    
3.61945e+04    1.81560e-02    
3.68098e+04    1.80603e-02    
3.74356e+04    1.79651e-02    
3.80720e+04    1.78704e-02    
3.87192e+04    1.77762e-02    
3.93774e+04    1.76824e-02    
4.00468e+04    1.75892e-02    
4.07276e+04    1.74964e-02    
4.14200e+04    1.74041e-02    
4.21242e+04    1.73123e-02    
4.28403e+04    1.72210e-02    
4.35685e+04    1.71301e-02    
4.43092e+04    1.70397e-02    
4.50625e+04    1.69498e-02    
4.58285e+04    1.68604e-02    
4.66076e+04    1.67714e-02    
4.73999e+04    1.66828e-02    
4.82057e+04    1.65948e-02    
4.90252e+04    1.65071e-02    
4.98587e+04    1.64200e-02    
5.07063e+04    1.63333e-02    
5.15683e+04    1.62470e-02    
5.24449e+04    1.61612e-02    
5.33365e+04    1.60758e-02    
5.42432e+04    1.59909e-02    
5.51654e+04    1.59064e-02    
5.61032e+04    1.58223e-02    
5.70569e+04    1.57387e-02    
5.80269e+04    1.56555e-02    
5.90134e+04    1.55728e-02    
6.00166e+04    1.54905e-02    
