# USINE V4.0
# File generated 12-05-2022 05:02:50
# Model1DKisoVc
# HE/O
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
2.26741e+04    2.84964e+01    
2.30529e+04    2.85099e+01    
2.34381e+04    2.85235e+01    
2.38297e+04    2.85370e+01    
2.42278e+04    2.85506e+01    
2.46326e+04    2.85642e+01    
2.50441e+04    2.85779e+01    
2.54625e+04    2.85916e+01    
2.58880e+04    2.86053e+01    
2.63205e+04    2.86191e+01    
2.67602e+04    2.86329e+01    
2.72073e+04    2.86467e+01    
2.76619e+04    2.86606e+01    
2.81240e+04    2.86745e+01    
2.85939e+04    2.86884e+01    
2.90716e+04    2.87023e+01    
2.95573e+04    2.87163e+01    
3.00511e+04    2.87303e+01    
3.05532e+04    2.87444e+01    
3.10637e+04    2.87585e+01    
3.15826e+04    2.87726e+01    
3.21103e+04    2.87867e+01    
3.26468e+04    2.88009e+01    
3.31922e+04    2.88151e+01    
3.37468e+04    2.88294e+01    
3.43106e+04    2.88436e+01    
3.48838e+04    2.88579e+01    
3.54666e+04    2.88723e+01    
3.60592e+04    2.88866e+01    
3.66616e+04    2.89010e+01    
3.72741e+04    2.89155e+01    
3.78969e+04    2.89299e+01    
3.85300e+04    2.89444e+01    
3.91737e+04    2.89589e+01    
3.98282e+04    2.89735e+01    
4.04936e+04    2.89881e+01    
4.11702e+04    2.90027e+01    
4.18580e+04    2.90173e+01    
4.25573e+04    2.90320e+01    
4.32684e+04    2.90467e+01    
4.39913e+04    2.90614e+01    
4.47262e+04    2.90762e+01    
4.54735e+04    2.90910e+01    
4.62332e+04    2.91058e+01    
4.70056e+04    2.91207e+01    
4.77910e+04    2.91355e+01    
